row_id,curve_id,curve_color,quantity,value,value_unit,z,a,ln_a,x_axis_source,y_axis_side,band_role,pixel_x,pixel_y,source_image,source_location,extraction_method,quality_state,qfuds_role,provenance_note,limitations
chen_fig5_blue_entropy_upper_060,chen_fig5_blue_entropy_upper,blue,S_BH(a),3.17812348e+90,k,5.33434668,0.15786948,-1.84598668,Figure 5 bottom redshift axis,left,upper_uncertainty,1501,263,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_blue_entropy_lower_060,chen_fig5_blue_entropy_lower,blue,S_BH(a),6.50599968e+89,k,5.33434668,0.15786948,-1.84598668,Figure 5 bottom redshift axis,left,lower_uncertainty,1501,382,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_upper_060,chen_fig5_red_entropy_density_upper,red,entropy_density(a),3.39502319e+12,k m^-3,5.33434668,0.15786948,-1.84598668,Figure 5 bottom redshift axis,right,upper_uncertainty,1501,350,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_lower_060,chen_fig5_red_entropy_density_lower,red,entropy_density(a),1.37999771e+12,k m^-3,5.33434668,0.15786948,-1.84598668,Figure 5 bottom redshift axis,right,lower_uncertainty,1501,425,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_blue_entropy_central_061,chen_fig5_blue_entropy_central,blue,S_BH(a),1.30114909e+90,k,5.93029033,0.14429410,-1.93590171,Figure 5 bottom redshift axis,left,central,1521,330,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue central curve,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing
chen_fig5_red_entropy_density_central_061,chen_fig5_red_entropy_density_central,red,entropy_density(a),2.39701004e+12,k m^-3,5.93029033,0.14429410,-1.93590171,Figure 5 bottom redshift axis,right,central,1521,379,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red central curve,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing
chen_fig5_blue_entropy_upper_061,chen_fig5_blue_entropy_upper,blue,S_BH(a),3.17812348e+90,k,5.93029033,0.14429410,-1.93590171,Figure 5 bottom redshift axis,left,upper_uncertainty,1521,263,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_blue_entropy_lower_061,chen_fig5_blue_entropy_lower,blue,S_BH(a),7.53337991e+89,k,5.93029033,0.14429410,-1.93590171,Figure 5 bottom redshift axis,left,lower_uncertainty,1521,371,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_upper_061,chen_fig5_red_entropy_density_upper,red,entropy_density(a),2.90452813e+12,k m^-3,5.93029033,0.14429410,-1.93590171,Figure 5 bottom redshift axis,right,upper_uncertainty,1521,363,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_lower_061,chen_fig5_red_entropy_density_lower,red,entropy_density(a),1.12527786e+12,k m^-3,5.93029033,0.14429410,-1.93590171,Figure 5 bottom redshift axis,right,lower_uncertainty,1521,442,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_blue_entropy_central_062,chen_fig5_blue_entropy_central,blue,S_BH(a),1.10882375e+90,k,6.59281173,0.13170352,-2.02720198,Figure 5 bottom redshift axis,left,central,1542,342,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue central curve,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing
chen_fig5_red_entropy_density_central_062,chen_fig5_red_entropy_density_central,red,entropy_density(a),1.74393023e+12,k m^-3,6.59281173,0.13170352,-2.02720198,Figure 5 bottom redshift axis,right,central,1542,406,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red central curve,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing
chen_fig5_blue_entropy_upper_062,chen_fig5_blue_entropy_upper,blue,S_BH(a),2.78152935e+90,k,6.59281173,0.13170352,-2.02720198,Figure 5 bottom redshift axis,left,upper_uncertainty,1542,273,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_blue_entropy_lower_062,chen_fig5_blue_entropy_lower,blue,S_BH(a),5.25647551e+89,k,6.59281173,0.13170352,-2.02720198,Figure 5 bottom redshift axis,left,lower_uncertainty,1542,398,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_upper_062,chen_fig5_red_entropy_density_upper,red,entropy_density(a),2.25738461e+12,k m^-3,6.59281173,0.13170352,-2.02720198,Figure 5 bottom redshift axis,right,upper_uncertainty,1542,384,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_lower_062,chen_fig5_red_entropy_density_lower,red,entropy_density(a),8.04080888e+11,k m^-3,6.59281173,0.13170352,-2.02720198,Figure 5 bottom redshift axis,right,lower_uncertainty,1542,470,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
